Index,DOI
3328,https://doi.org/10.1021/acs.jafc.9b04113
3329,https://doi.org/10.3389/fmicb.2021.693725
3330,https://doi.org/10.3389/fmicb.2021.693725
3331,https://doi.org/10.1038/s41598-020-80596-4
3332,https://doi.org/10.1128/AAC.48.2.673-676.2004
3333,https://doi.org/10.1128/AAC.48.2.673-676.2004
3334,https://doi.org/10.3390/toxins14010058
3335,https://doi.org/10.1016/j.bbrep.2022.101208
3336,https://doi.org/10.1007/s12602-022-09907-7
3338,https://doi.org/10.1186/s12864-022-08310-4
3339,https://doi.org/10.1186/s12864-022-08310-4
3340,https://doi.org/10.1186/s12864-022-08310-4
3341,https://doi.org/10.1186/s12864-022-08310-4
3342,https://doi.org/10.1016/j.jprot.2020.104075
3343,https://doi.org/10.1128/AEM.00940-15
3344,https://doi.org/10.3390/antibiotics11020243
3345,https://doi.org/10.3390/jof8020174
3346,https://doi.org/10.2174/1389201023666220304204645
3347,https://doi.org/10.3390/ijms23052789
3348,https://doi.org/10.1038/s41587-022-01226-0
3349,https://doi.org/10.1038/s41587-022-01226-0
3350,https://doi.org/10.1038/s41587-022-01226-0
3351,https://doi.org/10.1038/s41587-022-01226-0
3352,https://doi.org/10.1038/s41587-022-01226-0
3353,https://doi.org/10.1038/s41587-022-01226-0
3354,https://doi.org/10.1038/s41587-022-01226-0
3355,https://doi.org/10.1038/s41587-022-01226-0
3356,https://doi.org/10.1038/s41587-022-01226-0
3357,https://doi.org/10.1038/s41587-022-01226-0
3358,https://doi.org/10.1038/s41587-022-01226-0
3359,https://doi.org/10.1038/s41587-022-01226-0
3360,https://doi.org/10.1038/s41587-022-01226-0
3361,https://doi.org/10.1038/s41587-022-01226-0
3362,https://doi.org/10.1038/s41587-022-01226-0
3363,https://doi.org/10.1038/s41587-022-01226-0
3364,https://doi.org/10.1038/s41587-022-01226-0
3365,https://doi.org/10.1038/s41587-022-01226-0
3366,https://doi.org/10.1038/s41587-022-01226-0
3367,https://doi.org/10.1038/s41587-022-01226-0
3368,https://doi.org/10.1038/s41587-022-01226-0
3369,https://doi.org/10.1038/s41587-022-01226-0
3370,https://doi.org/10.1038/s41587-022-01226-0
3371,https://doi.org/10.1038/s41587-022-01226-0
3372,https://doi.org/10.1038/s41587-022-01226-0
3373,https://doi.org/10.1038/s41587-022-01226-0
3374,https://doi.org/10.1038/s41587-022-01226-0
3375,https://doi.org/10.1038/s41587-022-01226-0
3376,https://doi.org/10.1038/s41587-022-01226-0
3377,https://doi.org/10.1038/s41587-022-01226-0
3378,https://doi.org/10.1038/s41587-022-01226-0
3379,https://doi.org/10.1038/s41587-022-01226-0
3380,https://doi.org/10.1038/s41587-022-01226-0
3381,https://doi.org/10.1038/s41587-022-01226-0
3382,https://doi.org/10.1038/s41587-022-01226-0
3383,https://doi.org/10.1038/s41587-022-01226-0
3384,https://doi.org/10.1038/s41587-022-01226-0
3385,https://doi.org/10.1038/s41587-022-01226-0
3386,https://doi.org/10.1038/s41587-022-01226-0
3387,https://doi.org/10.1038/s41587-022-01226-0
3388,https://doi.org/10.1038/s41587-022-01226-0
3389,https://doi.org/10.1038/s41587-022-01226-0
3390,https://doi.org/10.1038/s41587-022-01226-0
3391,https://doi.org/10.1038/s41587-022-01226-0
3392,https://doi.org/10.1038/s41587-022-01226-0
3393,https://doi.org/10.1038/s41587-022-01226-0
3394,https://doi.org/10.1038/s41587-022-01226-0
3395,https://doi.org/10.1038/s41587-022-01226-0
3396,https://doi.org/10.1038/s41587-022-01226-0
3400,https://doi.org/10.1016/j.peptides.2008.07.018
3401,https://doi.org/10.1016/j.peptides.2006.09.003
3402,https://doi.org/10.1016/j.toxicon.2005.10.015
3403,https://doi.org/10.1016/j.toxicon.2005.10.015
3404,https://doi.org/10.1016/j.toxicon.2005.10.015
3405,https://doi.org/10.1016/j.actbio.2022.04.025
3406,https://doi.org/10.1016/j.actbio.2022.04.025
3407,https://doi.org/10.1016/j.actbio.2022.04.025
3408,https://doi.org/10.1016/j.actbio.2022.04.025
3409,https://doi.org/10.1016/j.actbio.2022.04.025
3411,https://doi.org/10.3389/fpls.2022.899740
3412,https://doi.org/10.1016/j.peptides.2018.01.017
3413,https://doi.org/10.1016/j.peptides.2018.01.017
3414,https://doi.org/10.1021/pr101114a
3415,https://doi.org/10.1016/j.peptides.2018.01.017
3416,https://doi.org/10.1016/j.peptides.2018.01.017
3417,https://doi.org/10.1016/j.jprot.2022.104633
3418,https://doi.org/10.1016/j.jprot.2022.104633
3419,https://doi.org/10.1016/j.jprot.2022.104633
3420,https://doi.org/10.1016/j.jprot.2022.104633
3421,https://doi.org/10.1016/j.jprot.2022.104633
3422,https://doi.org/10.1016/j.jprot.2022.104633
3423,https://doi.org/10.3389/fmicb.2022.862834
3425,https://doi.org/10.1016/j.actbio.2020.03.024
3426,https://doi.org/10.1016/j.actbio.2020.03.024
3427,https://doi.org/10.3390/pharmaceutics14030604
3428,https://doi.org/10.1016/j.bbamem.2010.10.007
3429,https://doi.org/10.1016/j.bbamem.2010.10.007
3433,https://doi.org/10.3390/vaccines10071105
3435,https://doi.org/10.1042/BSR20170967
3436,https://doi.org/10.3389/fmicb.2022.971503
3437,https://doi.org/10.3389/fmicb.2022.971503
3439,https://doi.org/10.1016/j.jbiotec.2006.08.013
3440,https://doi.org/10.1016/j.jbiotec.2006.08.013
3441,https://doi.org/10.1016/j.bbagen.2017.04.009
3442,https://doi.org/10.1080/09168451.2019.1670045.
3444,https://doi.org/10.1074/jbc.RA119.009441
3445,https://doi.org/10.1128/IAI.00023-15
3446,https://doi.org/10.1128/IAI.00023-15
3447,https://doi.org/10.1128/AAC.48.12.4673-4679.2004
3448,https://doi.org/10.3389/fmicb.2021.662462
3449,https://doi.org/10.3389/fmicb.2022.888525
3450,https://doi.org/10.3389/fmicb.2022.888525
3451,https://doi.org/10.3389/fmicb.2022.888525
3452,https://doi.org/10.3389/fmicb.2022.888525
3453,https://doi.org/10.1016/j.dci.2011.09.010
3454,https://doi.org/10.3389/fimmu.2016.00664
3455,https://doi.org/10.3389/fimmu.2016.00664
3457,https://doi.org/10.1042/bj3000567
3458,https://doi.org/10.1042/bj3000567
3459,https://doi.org/10.1021/acs.jnatprod.2c00065
3460,https://doi.org/10.1038/s41598-022-20427-w
3461,https://doi.org/10.1038/s41551-021-00801-1
3462,https://doi.org/10.1038/s41551-021-00801-1
3463,https://doi.org/10.1038/s41551-021-00801-1
3464,https://doi.org/10.1038/s41551-021-00801-1
3465,https://doi.org/10.1038/s41551-021-00801-1
3466,https://doi.org/10.1007/s11103-022-01317-1
3467,https://doi.org/10.1264/jsme2.ME18148
3468,https://doi.org/10.1016/j.bbagen.2022.130265
3469,https://doi.org/10.1074/jbc.275.17.12954
3470,https://doi.org/10.1074/jbc.275.17.12954
3471,https://doi.org/10.1074/jbc.275.17.12954
3472,https://doi.org/10.1074/jbc.271.36.21808
3473,https://doi.org/10.1128/AEM.70.12.7303-7310.2004
3474,https://doi.org/10.1002/anie.201500927
3475,https://doi.org/10.1002/anie.201500927
3476,https://doi.org/10.1016/j.peptides.2022.170900
3477,https://doi.org/10.1016/j.peptides.2022.170900
3478,https://doi.org/10.1016/j.peptides.2022.170900
3479,https://doi.org/10.1016/j.peptides.2022.170900
3480,https://doi.org/10.1038/s41522-022-00320-0
3481,https://doi.org/10.1038/s41522-022-00320-0
3483,https://doi.org/10.1264/jsme2.ME18148
3484,https://doi.org/10.1264/jsme2.ME18148
3485,https://doi.org/10.1264/jsme2.ME18148
3486,https://doi.org/10.1264/jsme2.ME18148
3497,https://doi.org/10.2108/zs140014
3498,https://doi.org/10.1016/j.biochi.2008.02.003
3499,https://doi.org/10.1016/j.biochi.2008.02.003
3500,https://doi.org/10.1016/s0300-9084(98)80078-3
3501,https://doi.org/10.1016/j.biochi.2008.06.007
3502,https://doi.org/10.1016/j.biochi.2008.06.007
3503,https://doi.org/10.1016/j.biochi.2008.04.016
3504,https://doi.org/10.1016/j.biochi.2008.04.016
3505,https://doi.org/10.1016/j.biochi.2008.04.016
3506,https://doi.org/10.1371/journal.pone.0105441
3507,https://doi.org/10.1016/j.biochi.2016.02.009
3508,https://doi.org/10.1002/psc.3463
3509,https://doi.org/10.3389/fmicb.2022.965621
3510,https://doi.org/10.3389/fmicb.2022.965621
3511,https://doi.org/10.1002/psc.3463
3512,https://doi.org/10.1002/psc.3463
3513,https://doi.org/10.3390/antibiotics11070952
3514,https://doi.org/10.3390/antibiotics11070952
3515,https://doi.org/10.3390/antibiotics11070952
3516,https://doi.org/10.3390/molecules27238452
3517,https://doi.org/10.3390/molecules27238452
3518,https://doi.org/10.3390/molecules27238452
3519,https://doi.org/10.3390/antibiotics11070952
3520,https://doi.org/10.3390/antibiotics11070952
3521,https://doi.org/10.3390/antibiotics11070952
3522,https://doi.org/10.3390/antibiotics11070952
3523,https://doi.org/10.3390/antibiotics11070952
3561,https://doi.org/10.3390/molecules27238452
3562,https://doi.org/10.3390/molecules27238452
3563,https://doi.org/10.1021/acsinfecdis.2c00456
3564,https://doi.org/10.1021/acsinfecdis.2c00456
3565,https://doi.org/10.1073/pnas.92.1.195
3566,https://doi.org/10.1021/acsinfecdis.2c00446
3569,https://doi.org/10.1007/s00726-013-1616-8
3570,https://doi.org/10.1155/2009/136284
3571,https://doi.org/10.1155/2009/136284
3572,https://doi.org/10.3390/ijms232113316
3573,https://doi.org/10.3390/ijms232113316
3574,https://doi.org/10.3390/ijms232113316
3575,https://doi.org/10.3390/ijms232113316
3576,https://doi.org/10.1038/s41429-023-00597-z
3577,https://doi.org/10.1038/s41429-023-00597-z
3578,https://doi.org/10.3390/md21020074
0,https://doi.org/10.1111/j.1432-1033.1994.tb19924.x
1,https://doi.org/10.1111/j.1432-1033.1990.tb15315.x
2,https://doi.org/10.1016/0014-5793(95)00666-w
3,https://doi.org/10.1016/0014-5793(95)00666-w
4,https://doi.org/10.1002/j.1460-2075.1991.tb07932.x
5,https://doi.org/10.1002/j.1460-2075.1989.tb08368.x
6,https://doi.org/10.1002/j.1460-2075.1989.tb08368.x
8,https://doi.org/10.1128/iai.57.10.3142-3146.1989
9,https://doi.org/10.1128/iai.57.10.3142-3146.1989
11,https://doi.org/10.1046/j.1432-1327.2000.01536.x
12,https://doi.org/10.1046/j.1432-1327.2000.01536.x
13,https://doi.org/10.1046/j.1432-1327.2000.01536.x
14,https://doi.org/10.1046/j.1432-1327.2000.01536.x
15,https://doi.org/10.1046/j.1432-1327.2000.01536.x
16,https://doi.org/10.1046/j.1432-1327.2000.01536.x
17,https://doi.org/10.1046/j.1432-1327.2000.01536.x
18,https://doi.org/10.1046/j.1432-1327.2000.01536.x
19,https://doi.org/10.1046/j.1432-1327.2000.01536.x
20,https://doi.org/10.1046/j.1432-1327.2000.01536.x
21,https://doi.org/10.1046/j.1432-1327.2000.01536.x
23,https://doi.org/10.1073/pnas.192301899
24,https://doi.org/10.1073/pnas.192301899
25,https://doi.org/10.1111/j.1365-2672.1992.tb05007.x
26,https://doi.org/10.1111/j.1365-2672.1995.tb01671.x
27,https://doi.org/10.7164/antibiotics.46.1756
28,https://doi.org/10.1128/AAC.44.1.68-72.2000
29,https://doi.org/10.1016/j.dci.2010.01.008
30,https://doi.org/10.1021/bi0103563
34,https://doi.org/10.1099/00221287-139-9-1973
35,https://doi.org/10.1016/j.vetimm.2006.05.002
53,https://doi.org/10.1016/s0196-9781(00)00317-x
54,https://doi.org/10.1002/j.1460-2075.1993.tb06172.x
55,https://doi.org/10.1002/j.1460-2075.1993.tb06172.x
56,https://doi.org/10.1002/j.1460-2075.1993.tb06172.x
57,https://doi.org/10.1016/s0196-9781(01)00641-6
58,https://doi.org/10.1016/s0196-9781(01)00641-6
59,https://doi.org/10.1016/s0196-9781(01)00641-6
60,https://doi.org/10.1016/s0196-9781(01)00641-6
61,https://doi.org/10.1016/s0196-9781(01)00641-6
62,https://doi.org/10.1002/eji.200425615
73,https://doi.org/10.1016/0006-291x(92)91542-x
74,https://doi.org/10.1016/0006-291x(92)91542-x
79,https://doi.org/10.1016/0014-5793(93)81384-c
84,https://doi.org/10.1006/bbrc.1994.2757
85,https://doi.org/10.1006/bbrc.1994.2757
86,https://doi.org/10.1006/bbrc.1994.2757
87,https://doi.org/10.1006/bbrc.1994.2757
88,https://doi.org/10.1006/bbrc.1994.2757
89,https://doi.org/10.1006/bbrc.1994.2757
90,https://doi.org/10.1006/bbrc.1995.1963
91,https://doi.org/10.1006/bbrc.1995.1963
92,https://doi.org/10.1006/bbrc.1995.1963
93,https://doi.org/10.1111/j.1432-1033.1996.0788r.x
94,https://doi.org/10.1111/j.1432-1033.1996.0788r.x
95,https://doi.org/10.1111/j.1432-1033.1996.0788r.x
96,https://doi.org/10.1111/j.1432-1033.1996.0788r.x
97,https://doi.org/10.1111/j.1432-1033.1996.0788r.x
98,https://doi.org/10.1111/j.1432-1033.1996.0788r.x
99,https://doi.org/10.1111/j.1432-1033.1996.0788r.x
100,https://doi.org/10.1111/j.1432-1033.1996.0788r.x
101,https://doi.org/10.1073/pnas.93.3.1221
102,https://doi.org/10.1111/j.1467-7652.2010.00501.x
103,https://doi.org/10.1016/s0196-9781(00)00178-9
104,https://doi.org/10.1016/s0196-9781(00)00178-9
105,https://doi.org/10.1016/s0196-9781(00)00178-9
106,https://doi.org/10.1016/s0196-9781(00)00178-9
107,https://doi.org/10.1016/s0196-9781(00)00178-9
108,https://doi.org/10.1046/j.1432-1327.2000.01074.x
109,https://doi.org/10.1046/j.1432-1327.2000.01074.x
110,https://doi.org/10.1046/j.1432-1327.2000.01074.x
111,https://doi.org/10.1046/j.1432-1327.2000.01074.x
112,https://doi.org/10.1016/s0196-9781(98)00174-0
117,https://doi.org/10.1046/j.1432-1327.2000.01074.x
118,https://doi.org/10.1046/j.1432-1327.2000.01074.x
119,https://doi.org/10.1046/j.1432-1327.2000.01074.x
120,https://doi.org/10.1046/j.1432-1327.2000.01074.x
121,https://doi.org/10.1046/j.1432-1327.2000.01074.x
122,https://doi.org/10.1046/j.1432-1327.2000.01074.x
123,https://doi.org/10.1046/j.1432-1327.2000.01074.x
124,https://doi.org/10.1038/292246a0
125,https://doi.org/10.1006/bbrc.1998.9150
127,https://doi.org/10.1111/j.1432-1033.1982.tb06858.x
128,https://doi.org/10.1016/s0965-1748(02)00029-2
129,https://doi.org/10.1007/s00239-001-0062-5
131,https://doi.org/10.1016/0378-1119(93)90100-h
132,https://doi.org/10.1016/s0014-5793(99)00799-1
133,https://doi.org/10.1073/pnas.86.23.9159
134,https://doi.org/10.1016/0378-1119(93)90100-h
136,https://doi.org/10.1128/iai.60.9.3556-3565.1992
137,https://doi.org/10.1128/iai.60.9.3556-3565.1992
138,https://doi.org/10.1038/292246a0
139,https://doi.org/10.1016/j.peptides.2009.09.028
140,https://doi.org/10.1128/AEM.68.5.2453-2460.2002
141,https://doi.org/10.1093/nar/gkn823
142,https://doi.org/10.1002/psc.1149
143,https://doi.org/10.1073/pnas.84.15.5449
146,https://doi.org/10.1074/jbc.270.50.29923
147,https://doi.org/10.1093/nar/18.13.3987
148,https://doi.org/10.1074/jbc.271.18.10654
151,https://doi.org/10.1016/0014-5793(96)00637-0
152,https://doi.org/10.1074/jbc.271.47.29537
153,https://doi.org/10.1074/jbc.274.37.26172
154,https://doi.org/10.1016/0014-5793(95)01285-3
155,https://doi.org/10.1128/IAI.01100-08
161,https://doi.org/10.1074/jbc.273.24.14690
162,https://doi.org/10.1074/jbc.273.24.14690
164,https://doi.org/10.1074/jbc.273.24.14690
165,https://doi.org/10.1074/jbc.272.18.12008
166,https://doi.org/10.1046/j.1432-1327.2000.01012.x
167,https://doi.org/10.1074/jbc.273.11.6139
168,https://doi.org/10.1074/jbc.273.11.6139
169,https://doi.org/10.1042/bj3000567
170,https://doi.org/10.1111/j.1432-1033.1995.694_2.x
172,https://doi.org/10.1016/0014-5793(91)80314-s
173,https://doi.org/10.3109/10425179309020151
174,https://doi.org/10.1177/00220345900690110301
175,https://doi.org/10.1172/JCI112121
176,https://doi.org/10.1172/JCI112121
177,https://doi.org/10.1172/JCI112121
190,https://doi.org/10.1074/jbc.M001491200
191,https://doi.org/10.1074/jbc.M008922200
198,https://doi.org/10.1128/jb.173.23.7491-7500.1991
204,https://doi.org/10.1128/jb.16.5.321-325.1928
207,https://doi.org/10.1111/j.1432-1033.1993.tb18182.x
209,https://doi.org/10.1016/0014-5793(88)80027-9
211,https://doi.org/10.1093/oxfordjournals.jbchem.a122913
221,https://doi.org/10.1128/iai.57.7.2021-2027.1989
222,https://doi.org/10.1128/iai.57.7.2021-2027.1989
223,https://doi.org/10.1128/iai.57.7.2021-2027.1989
224,https://doi.org/10.1128/iai.57.7.2021-2027.1989
234,https://doi.org/10.1073/pnas.88.9.3952
238,https://doi.org/10.1016/0014-5793(88)80027-9
244,https://doi.org/10.1002/(sici)1099-1387(199705)3:3<181::aid-psc97>3.0.co;2-k
245,https://doi.org/10.1002/(sici)1099-1387(199705)3:3<181::aid-psc97>3.0.co;2-k
246,https://doi.org/10.1111/j.1399-3011.1998.tb00629.x
247,https://doi.org/10.1111/j.1399-3011.1998.tb00629.x
259,https://doi.org/10.1002/(sici)1099-1387(199804)4:2<111::aid-psc134>3.0.co;2-8
260,https://doi.org/10.1002/(sici)1099-1387(199804)4:2<111::aid-psc134>3.0.co;2-8
261,https://doi.org/10.1002/(sici)1099-1387(199804)4:2<111::aid-psc134>3.0.co;2-8
262,https://doi.org/10.1002/(sici)1099-1387(199804)4:2<111::aid-psc134>3.0.co;2-8
263,https://doi.org/10.1002/jlb.56.5.661
264,https://doi.org/10.1002/jlb.56.5.661
265,https://doi.org/10.1002/jlb.56.5.661
266,https://doi.org/10.1002/jlb.56.5.661
267,https://doi.org/10.1093/jn/128.2.297S
271,https://doi.org/10.1016/s0014-5793(97)00875-2
272,https://doi.org/10.1074/jbc.271.47.29537
273,https://doi.org/10.1007/BF02144681
274,https://doi.org/10.1007/BF02138292
275,https://doi.org/10.1016/s0014-5793(96)01374-9
276,https://doi.org/10.1016/s0014-5793(96)01374-9
277,https://doi.org/10.1016/s0014-5793(96)01374-9
278,https://doi.org/10.1016/s0014-5793(96)01374-9
279,https://doi.org/10.1016/s0014-5793(97)00646-7
280,https://doi.org/10.1074/jbc.272.20.13088
287,https://doi.org/10.1016/s0014-5793(98)01060-6
288,https://doi.org/10.1016/s0014-5793(98)01060-6
289,https://doi.org/10.1016/s0014-5793(98)01060-6
290,https://doi.org/10.1016/s0014-5793(98)01060-6
291,https://doi.org/10.1016/s0014-5793(98)01060-6
293,https://doi.org/10.1128/iai.60.8.3065-3071.1992
297,https://doi.org/10.1016/0014-5793(94)80517-2
298,https://doi.org/10.1016/0014-5793(94)80517-2
299,https://doi.org/10.1016/0014-5793(94)80517-2
300,https://doi.org/10.1046/j.1432-1327.2000.01556.x
302,https://doi.org/10.1074/jbc.M006615200
303,https://doi.org/10.1074/jbc.M006615200
304,https://doi.org/10.1074/jbc.M006615200
305,https://doi.org/10.1074/jbc.M006615200
306,https://doi.org/10.1006/bbrc.1996.0071
338,https://doi.org/10.1046/j.1432-1033.2003.03419.x
339,https://doi.org/10.1046/j.1432-1033.2003.03419.x
340,https://doi.org/10.1046/j.1432-1033.2003.03419.x
350,https://doi.org/10.1046/j.1432-1327.1999.00750.x
351,https://doi.org/10.1046/j.1432-1327.1999.00750.x
352,https://doi.org/10.1046/j.1432-1327.1999.00750.x
365,https://doi.org/10.1074/jbc.271.45.28375
366,https://doi.org/10.1074/jbc.271.45.28375
367,https://doi.org/10.1016/s0014-5793(97)01310-0
373,https://doi.org/10.1046/j.1432-1033.2002.03177.x
374,https://doi.org/10.1046/j.1432-1033.2002.03177.x
375,https://doi.org/10.1074/jbc.M100216200
376,https://doi.org/10.1074/jbc.M100216200
377,https://doi.org/10.1074/jbc.M100216200
378,https://doi.org/10.1074/jbc.M100216200
379,https://doi.org/10.1074/jbc.M100216200
380,https://doi.org/10.1074/jbc.M100216200
381,https://doi.org/10.1074/jbc.M100216200
382,https://doi.org/10.1074/jbc.M100216200
383,https://doi.org/10.1074/jbc.M100216200
384,https://doi.org/10.1046/j.1432-1033.2002.03177.x
385,https://doi.org/10.1074/jbc.M100216200
386,https://doi.org/10.1074/jbc.M100216200
387,https://doi.org/10.1074/jbc.M100216200
388,https://doi.org/10.1074/jbc.M100216200
389,https://doi.org/10.1074/jbc.M100216200
390,https://doi.org/10.1074/jbc.M100216200
391,https://doi.org/10.1007/pl00000764
392,https://doi.org/10.1007/pl00000764
393,https://doi.org/10.1007/pl00000764
394,https://doi.org/10.1007/pl00000764
395,https://doi.org/10.1111/j.1432-1033.1991.tb16442.x
404,https://doi.org/10.1006/bbrc.1998.9362
407,https://doi.org/10.1006/bbrc.1998.9362
413,https://doi.org/10.1016/0965-1748(93)90032-n
414,https://doi.org/10.1016/0965-1748(93)90032-n
419,https://doi.org/10.1007/s00251-002-0487-z
420,https://doi.org/10.1007/s00251-002-0487-z
421,https://doi.org/10.1007/s00251-002-0487-z
422,https://doi.org/10.1007/s00251-002-0487-z
423,https://doi.org/10.1016/s0167-4838(01)00272-2
424,https://doi.org/10.1016/s0167-4838(01)00272-2
425,https://doi.org/10.1016/s0167-4838(01)00272-2
426,https://doi.org/10.1016/s0167-4838(01)00272-2
428,https://doi.org/10.1002/j.1460-2075.1995.tb07150.x
429,https://doi.org/10.1006/bbrc.2001.5472
430,https://doi.org/10.1126/science.1182749
432,https://doi.org/10.1038/ni732
433,https://doi.org/10.1002/psc.60
435,https://doi.org/10.1016/0014-5793(95)00666-w
437,https://doi.org/10.1111/j.1432-1033.1996.0302h.x
438,https://doi.org/10.1128/iai.64.11.4444-4449.1996
439,https://doi.org/10.1128/iai.64.11.4444-4449.1996
440,https://doi.org/10.1128/iai.64.11.4444-4449.1996
441,https://doi.org/10.1128/iai.64.11.4444-4449.1996
450,https://doi.org/10.1016/0014-5793(95)00687-5
452,https://doi.org/10.1034/j.1399-3011.1999.00123.x
453,https://doi.org/10.1034/j.1399-3011.1999.00123.x
454,https://doi.org/10.1034/j.1399-3011.1999.00123.x
455,https://doi.org/10.1002/(SICI)1097-0282(1998)47:6<435::AID-BIP3>3.0.CO;2-8
456,https://doi.org/10.1002/(SICI)1097-0282(1998)47:6<435::AID-BIP3>3.0.CO;2-8
457,https://doi.org/10.1002/(SICI)1097-0282(1998)47:6<435::AID-BIP3>3.0.CO;2-8
458,https://doi.org/10.1002/(SICI)1097-0282(1998)47:6<435::AID-BIP3>3.0.CO;2-8
459,https://doi.org/10.1046/j.1432-1327.2000.01074.x
460,https://doi.org/10.1046/j.1432-1327.2000.01074.x
461,https://doi.org/10.1046/j.1432-1327.2000.01074.x
462,https://doi.org/10.1046/j.1432-1327.2000.01074.x
463,https://doi.org/10.1046/j.1432-1327.2000.01074.x
464,https://doi.org/10.1046/j.1432-1327.2000.01074.x
465,https://doi.org/10.1046/j.1432-1327.2000.01074.x
466,https://doi.org/10.1046/j.1432-1327.2000.01074.x
467,https://doi.org/10.1046/j.1432-1327.2000.01074.x
468,https://doi.org/10.1046/j.1432-1327.2000.01074.x
469,https://doi.org/10.1046/j.1432-1327.2000.01074.x
470,https://doi.org/10.1046/j.1432-1327.2000.01074.x
471,https://doi.org/10.1046/j.1432-1327.2000.01074.x
474,https://doi.org/10.1006/bbrc.2001.5884
475,https://doi.org/10.1006/bbrc.2001.5884
476,https://doi.org/10.1006/bbrc.2001.5884
477,https://doi.org/10.1006/bbrc.2001.5884
479,https://doi.org/10.1128/jb.174.22.7428-7435.1992
484,https://doi.org/10.1074/jbc.M111099200
485,https://doi.org/10.1074/jbc.M111099200
486,https://doi.org/10.1074/jbc.M111099200
487,https://doi.org/10.1074/jbc.M111099200
488,https://doi.org/10.1016/s1570-9639(03)00018-9
489,https://doi.org/10.6061/clinics/2012(07)10
490,https://doi.org/10.6061/clinics/2012(07)10
502,https://doi.org/10.1038/nature05233
503,https://doi.org/10.1128/AAC.47.2.643-652.2003
506,https://doi.org/10.1016/s0014-5793(01)02956-8
507,https://doi.org/10.1016/s0014-5793(01)02956-8
510,https://doi.org/10.1023/a:1006431320677
511,https://doi.org/10.1023/a:1006431320677
515,https://doi.org/10.1074/jbc.273.4.2059
516,https://doi.org/10.1074/jbc.273.4.2059
517,https://doi.org/10.1074/jbc.272.39.24480
518,https://doi.org/10.1074/jbc.272.39.24480
520,https://doi.org/10.1016/j.toxicon.2004.04.009
521,https://doi.org/10.1016/j.toxicon.2004.04.009
523,https://doi.org/10.1038/43088
524,https://doi.org/10.1016/s0196-9781(01)00641-6
525,https://doi.org/10.1016/s0196-9781(01)00641-6
526,https://doi.org/10.1016/s0196-9781(01)00641-6
527,https://doi.org/10.1073/pnas.93.1.412
528,https://doi.org/10.1128/JB.184.6.1703-1711.2002
533,https://doi.org/10.1271/bbb.68.571
538,https://doi.org/10.1016/j.bbrc.2005.11.013
540,https://doi.org/10.1016/j.peptides.2005.04.026
541,https://doi.org/10.1016/j.peptides.2005.04.026
542,https://doi.org/10.1007/s10930-004-7877-z
543,https://doi.org/10.1007/s10930-004-7877-z
544,https://doi.org/10.1007/s10930-004-7877-z
545,https://doi.org/10.1016/j.peptides.2004.11.002
548,https://doi.org/10.1038/nature04051
549,https://doi.org/10.1271/bbb.68.571
553,https://doi.org/10.1016/j.bbapap.2005.07.013
559,https://doi.org/10.1016/s0006-291x(03)01229-4
563,https://doi.org/10.1016/j.peptides.2007.07.002
564,https://doi.org/10.1016/j.peptides.2007.07.002
565,https://doi.org/10.1016/j.peptides.2007.07.002
566,https://doi.org/10.1016/j.peptides.2007.07.002
567,https://doi.org/10.1016/j.peptides.2007.07.002
568,https://doi.org/10.1016/j.peptides.2007.07.002
569,https://doi.org/10.1016/j.peptides.2007.07.020
570,https://doi.org/10.1016/j.peptides.2007.07.020
571,https://doi.org/10.1016/j.peptides.2007.07.020
572,https://doi.org/10.1016/j.peptides.2007.07.020
573,https://doi.org/10.1016/j.peptides.2006.03.002
574,https://doi.org/10.1016/j.peptides.2006.03.002
575,https://doi.org/10.1016/j.peptides.2006.03.002
576,https://doi.org/10.1016/j.peptides.2006.03.002
577,https://doi.org/10.1016/j.peptides.2006.03.002
578,https://doi.org/10.1016/j.peptides.2006.03.002
579,https://doi.org/10.1016/j.peptides.2006.03.002
580,https://doi.org/10.1016/j.peptides.2006.03.002
581,https://doi.org/10.1016/j.peptides.2006.08.007
582,https://doi.org/10.1016/j.peptides.2006.08.007
583,https://doi.org/10.1016/j.peptides.2006.08.007
584,https://doi.org/10.1016/j.peptides.2006.08.007
585,https://doi.org/10.1016/j.peptides.2006.08.007
586,https://doi.org/10.1016/j.cbpc.2005.11.022
587,https://doi.org/10.1016/j.cbpc.2005.11.022
588,https://doi.org/10.1016/j.cbpc.2005.11.022
589,https://doi.org/10.1007/BF00211754
590,https://doi.org/10.1016/j.cbpc.2005.11.022
591,https://doi.org/10.1016/j.peptides.2007.03.010
592,https://doi.org/10.1016/j.peptides.2007.03.010
593,https://doi.org/10.1099/00221287-142-9-2393
594,https://doi.org/10.1016/j.peptides.2007.03.010
595,https://doi.org/10.1016/j.peptides.2007.03.010
596,https://doi.org/10.1016/j.peptides.2007.03.010
600,https://doi.org/10.1016/j.toxicon.2007.06.023
601,https://doi.org/10.1016/j.toxicon.2007.06.023
602,https://doi.org/10.1016/j.toxicon.2007.06.023
603,https://doi.org/10.1016/j.peptides.2005.11.021
604,https://doi.org/10.2108/zsj.26.220
605,https://doi.org/10.1016/j.toxicon.2007.06.023
606,https://doi.org/10.1016/j.toxicon.2007.06.023
607,https://doi.org/10.1074/jbc.M805533200
608,https://doi.org/10.1016/j.toxicon.2007.06.023
